Job ID,Dataset,Preserve order,Parallelism,Num cpus,Batch size map_batches(),Dataset size (bytes),Num records dataset,Num blocks dataset,Total time,Throughput (img/sec),Total time w/o metadata fetching,Throughput w/o metadata fetching (img/sec)
8f000000,2024-01-08_11h01m57s,False,25,1.0,512,1066949552,1772,7,11.86049461364746,149.4035499970651,9.50901222229004,186.3495343760587
90000000,2024-01-08_11h01m57s,True,25,1.0,512,1066949552,1772,7,10.577515840530396,167.525156824643,9.099241018295288,194.74151706028533
91000000,2024-01-08_11h01m57s,False,25,1.0,1024,1066949552,1772,7,11.184903621673584,158.42782914698532,9.82245683670044,180.4029306984718
92000000,2024-01-08_11h01m57s,True,25,1.0,1024,1066949552,1772,7,22.3015820980072,79.45624629735754,20.93595314025879,84.63908894563453
93000000,2024-01-08_11h01m57s,False,25,2.0,default,1066949552,1772,25,9.881350755691528,179.32770972423495,8.622210025787354,205.515754626748
94000000,2024-01-08_11h01m57s,True,25,2.0,default,1066949552,1772,25,9.986796140670776,177.43428172961396,8.560528755187988,206.99655952047405
95000000,2024-01-08_11h01m57s,False,25,2.0,,1066949552,1772,25,10.48965835571289,168.92828535592213,9.058665990829468,195.61379145603587
96000000,2024-01-08_11h01m57s,True,25,2.0,,1066949552,1772,25,10.538127183914185,168.15132035081632,9.1493501663208,193.67495699561456
97000000,2024-01-08_11h01m57s,False,25,2.0,8,1066949552,1772,25,10.143700122833252,174.68970676797375,8.725993156433105,203.0714404919765
98000000,2024-01-08_11h01m57s,True,25,2.0,8,1066949552,1772,25,10.250372648239136,172.87176386747302,8.906948566436768,198.9457990896304
99000000,2024-01-08_11h01m57s,False,25,2.0,64,1066949552,1772,25,9.99961233139038,177.20686975408125,8.587646961212158,206.34290254403749
9a000000,2024-01-08_11h01m57s,True,25,2.0,64,1066949552,1772,25,10.134887218475342,174.84161015326757,8.579445600509644,206.54015218591024
9b000000,2024-01-08_11h01m57s,False,25,2.0,128,1066949552,1772,25,10.09182596206665,175.58764951562063,8.742362976074219,202.6911951436408
9c000000,2024-01-08_11h01m57s,True,25,2.0,128,1066949552,1772,25,10.05748963356018,176.18710677932282,8.813560962677002,201.0538087277017
9d000000,2024-01-08_11h01m57s,False,25,2.0,512,1066949552,1772,7,10.83655309677124,163.52063097701878,9.326160430908203,190.0031650889624
9e000000,2024-01-08_11h01m57s,True,25,2.0,512,1066949552,1772,7,15.271111488342283,116.03608560861568,13.83804988861084,128.0527252223894
9f000000,2024-01-08_11h01m57s,False,25,2.0,1024,1066949552,1772,7,27.20361042022705,65.1384126087338,25.953773975372314,68.27523433322109
a0000000,2024-01-08_11h01m57s,True,25,2.0,1024,1066949552,1772,7,21.68901991844177,81.70032609418654,20.23714828491211,87.56174412780886
a1000000,2024-01-08_11h01m57s,False,25,4.0,default,1066949552,1772,25,10.192128896713257,173.85965365601214,9.247315883636476,191.62317177199824
a2000000,2024-01-08_11h01m57s,True,25,4.0,default,1066949552,1772,25,10.015027523040771,176.93411185573893,9.025161504745483,196.33997674925504
a3000000,2024-01-08_11h01m57s,False,25,4.0,,1066949552,1772,25,11.304074764251707,156.75763270814676,10.129660844802856,174.931819253272
a4000000,2024-01-08_11h01m57s,True,25,4.0,,1066949552,1772,25,11.381917953491213,155.68553623745538,10.031125783920288,176.65016252118818
a5000000,2024-01-08_11h01m57s,False,25,4.0,8,1066949552,1772,25,11.215473175048828,157.9960089372052,9.9260733127594,178.5197372784055
a6000000,2024-01-08_11h01m57s,True,25,4.0,8,1066949552,1772,25,10.842329502105711,163.43351303387854,9.760311126708984,181.5515895954322
a7000000,2024-01-08_11h01m57s,False,25,4.0,64,1066949552,1772,25,11.930268287658691,148.52976959730668,10.524561643600464,168.3680575026588
a8000000,2024-01-08_11h01m57s,True,25,4.0,64,1066949552,1772,25,11.22536039352417,157.8568471638785,9.92254638671875,178.58319134408967
a9000000,2024-01-08_11h01m57s,False,25,4.0,128,1066949552,1772,25,10.102012634277344,175.41059035972603,8.86315369606018,199.92883580340973
aa000000,2024-01-08_11h01m57s,True,25,4.0,128,1066949552,1772,25,10.136669874191284,174.81086214631927,8.856868505477905,200.07071335698748
ab000000,2024-01-08_11h01m57s,False,25,4.0,512,1066949552,1772,7,9.752824783325195,181.6909499932431,8.625259399414062,205.4430966007094
ac000000,2024-01-08_11h01m57s,True,25,4.0,512,1066949552,1772,7,9.586508750915527,184.84310044892737,8.395718336105347,211.05996283600973
